"name","dates","confirmed","recovered","dead","old","lock","pass","warn","stop"
"Липецкая область",2020-05-15,47,24,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-16,50,29,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-17,53,22,1,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-18,54,1,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-19,58,8,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-20,79,23,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-21,62,41,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-22,64,61,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-23,65,20,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-24,65,71,1,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-25,63,5,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-26,68,7,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-27,72,42,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-28,70,53,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-29,70,33,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-30,72,41,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-05-31,75,3,1,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-06-01,71,6,0,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-06-02,67,18,1,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-06-03,65,47,1,TRUE,TRUE,TRUE,NA,NA
"Липецкая область",2020-06-04,62,46,0,TRUE,TRUE,TRUE,NA,NA
"Белгородская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-08,1,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-28,0,0,0,NA,NA,NA,NA,NA
"Белгородская область",2020-03-29,1,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-03-30,3,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-03-31,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-01,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-02,1,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-03,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-04,1,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-05,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-06,4,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-07,3,1,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-08,4,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-09,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-10,8,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-11,0,1,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-12,5,1,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-13,0,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-14,10,0,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-15,4,0,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-16,13,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-17,12,6,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-18,11,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-19,9,2,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-20,22,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-21,10,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-22,22,1,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-23,32,1,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-24,26,3,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-25,19,12,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-26,21,3,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-27,27,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-28,30,0,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-29,28,7,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-04-30,28,2,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-01,28,7,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-02,36,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-03,35,12,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-04,31,7,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-05,39,5,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-06,16,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-07,34,20,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-08,39,27,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-09,46,65,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-10,48,25,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-11,91,0,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-12,54,0,2,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-13,90,20,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-14,52,41,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-15,79,30,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-16,76,48,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-17,73,14,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-18,70,6,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-19,69,28,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-20,67,48,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-21,71,21,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-22,82,56,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-23,73,63,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-24,82,5,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-25,89,14,2,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-26,76,56,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-27,79,58,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-28,79,55,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-29,81,34,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-30,83,71,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-05-31,87,34,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-06-01,82,5,0,NA,NA,NA,TRUE,NA
"Белгородская область",2020-06-02,79,84,1,NA,NA,NA,TRUE,NA
"Белгородская область",2020-06-03,77,83,2,NA,NA,NA,TRUE,NA
"Белгородская область",2020-06-04,76,69,0,NA,NA,NA,TRUE,NA
"Краснодарский край",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-12,1,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-19,2,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-21,2,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-25,4,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-28,8,0,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-29,0,1,0,NA,NA,NA,NA,NA
"Краснодарский край",2020-03-30,0,0,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-03-31,0,1,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-01,5,1,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-02,0,1,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-03,17,0,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-04,0,0,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-05,0,0,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-06,11,4,0,NA,TRUE,NA,NA,NA
"Краснодарский край",2020-04-07,11,1,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-08,24,6,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-09,20,0,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-10,20,0,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-11,13,10,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-12,31,0,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-13,41,3,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-14,5,4,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-15,24,8,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-16,21,8,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-17,30,1,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-18,45,5,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-19,48,5,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-20,34,11,3,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-21,44,2,3,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-22,20,16,3,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-23,58,16,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-24,84,14,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-25,84,4,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-26,73,3,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-27,57,7,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-28,51,13,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-29,63,105,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-04-30,66,1,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-01,66,26,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-02,79,42,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-03,82,53,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-04,96,37,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-05,97,34,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-06,97,24,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-07,99,56,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-08,99,31,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-09,98,41,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-10,99,33,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-11,98,34,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-12,99,35,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-13,96,44,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-14,97,117,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-15,99,121,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-16,92,160,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-17,95,122,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-18,94,62,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-19,93,38,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-20,91,179,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-21,91,104,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-22,92,120,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-23,89,95,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-24,92,41,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-25,90,73,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-26,89,108,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-27,80,176,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-28,76,136,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-29,80,128,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-30,82,115,0,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-05-31,80,75,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-06-01,84,37,1,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-06-02,79,94,3,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-06-03,81,75,2,NA,TRUE,TRUE,NA,NA
"Краснодарский край",2020-06-04,80,89,2,NA,TRUE,TRUE,NA,NA
"Карачаево-Черкесская Республика",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Карачаево-Черкесская Республика",2020-03-27,0,0,0,NA,NA,NA,NA,NA
